term,pidm,crn,majdesc,days,Stud.ID
201909,946326,12008,Geological Sciences, T R,4071
201909,946326,17412,Geological Sciences,M W F,4071
201909,946326,17414,Geological Sciences, T,4071
201909,946326,14600,Geological Sciences,  F,4071
201909,946326,12792,Geological Sciences,MTW F,4071
201909,946326,12859,Geological Sciences,M W F,4071
201909,946329,12753,Pre-Accounting, T R,4072
201909,946329,12577,Pre-Accounting,M W F,4072
201909,946329,15079,Pre-Accounting, T R,4072
201909,946329,12827,Pre-Accounting, T R,4072
201909,946331,18585,Early Childhood/Childhood Educ,M W F,4073
201909,946331,20034,Early Childhood/Childhood Educ,M W F,4073
201909,946331,20461,Early Childhood/Childhood Educ, T R,4073
201909,946331,12941,Early Childhood/Childhood Educ, T R,4073
201909,946351,18305,Psychology,M,4074
201909,946351,20139,Psychology, ,4074
201909,946351,15375,Psychology, T R,4074
201909,946351,13494,Psychology,M W,4074
201909,946351,19541,Psychology, T R,4074
201909,946351,17960,Psychology, T R,4074
201909,946356,19571,Biology, T R,4075
201909,946356,14143,Biology,M W F,4075
201909,946356,16509,Biology, T,4075
201909,946356,17847,Biology,M   F,4075
201909,946356,12802,Biology,MTW F,4075
201909,946356,12844,Biology, T R,4075
201909,946357,19497,Biology,M W F,4076
201909,946357,18668,Biology, T R,4076
201909,946357,16622,Biology, T,4076
201909,946357,13776,Biology,M W F,4076
201909,946357,12919,Biology,M W F,4076
201909,946361,19571,"English, Adol Educ: English", T R,4077
201909,946361,18085,"English, Adol Educ: English", T R,4077
201909,946361,18087,"English, Adol Educ: English",M W,4077
201909,946361,17438,"English, Adol Educ: English", T R,4077
201909,946361,18945,"English, Adol Educ: English",  W,4077
201909,946368,19571,Mathematics, T R,4078
201909,946368,18698,Mathematics,M W,4078
201909,946368,12801,Mathematics,M W F,4078
201909,946368,16768,Mathematics, T,4078
201909,946368,17455,Mathematics,  W,4078
201909,946368,17454,Mathematics,M W F,4078
201909,946374,15392,Pre-Business Administration, T R,4080
201909,946374,20139,Pre-Business Administration, ,4080
201909,946374,13586,Pre-Business Administration,M W F,4080
201909,946374,14941,Pre-Business Administration, ,4080
201909,946374,20613,Pre-Business Administration,M W,4080
201909,946374,18240,Pre-Business Administration, T R,4080
201909,946374,20609,Pre-Business Administration, ,4080
201909,946374,12112,Pre-Business Administration,M W,4080
201909,946382,16974,"Spanish, Adol Educ: Spanish",M W F,4081
201909,946382,20536,"Spanish, Adol Educ: Spanish",M W F,4081
201909,946382,17447,"Spanish, Adol Educ: Spanish",  R,4081
201909,946382,17444,"Spanish, Adol Educ: Spanish", T R,4081
201909,946382,12859,"Spanish, Adol Educ: Spanish",M W F,4081
201909,946384,18978,Accounting, T R,4082
201909,946402,20530,Biology,M W F,4083
201909,946402,15965,Biology, T R,4083
201909,946402,16776,Biology,M   F,4083
201909,946402,18125,Biology,M W,4083
201909,946427,17830,Biology,M W F,4084
201909,946427,12195,Biology,M W F,4084
201909,946427,15387,Biology,M   F,4084
201909,946427,12753,Biology, T R,4084
201909,946427,20139,Biology, ,4084
201909,946436,12747,Art History,M   F,4085
201909,946437,12002,Pre-Business Administration,M W,4086
201909,946437,20139,Pre-Business Administration, ,4086
201909,946437,19086,Pre-Business Administration,M W,4086
201909,946437,14763,Pre-Business Administration, T R,4086
201909,946437,18240,Pre-Business Administration, T R,4086
201909,946437,20609,Pre-Business Administration, ,4086
201909,946447,14404,Pre-Early Chld/Childhood Educ,M W,4087
201909,946447,20512,Pre-Early Chld/Childhood Educ, T R,4087
201909,946447,17425,Pre-Early Chld/Childhood Educ, T,4087
201909,946447,17422,Pre-Early Chld/Childhood Educ,M W F,4087
201909,946447,19918,Pre-Early Chld/Childhood Educ, T R,4087
201909,946447,12919,Pre-Early Chld/Childhood Educ,M W F,4087
201909,946449,12072,Biology,M W F,4088
201909,946449,16516,Biology,  R,4088
201909,946449,14087,Biology,M W F,4088
201909,946449,12796,Biology,M W F,4088
201909,946449,12919,Biology,M W F,4088
201909,946463,19571,Pre-Early Chld/Childhood Educ, T R,4089
201909,946463,16618,Pre-Early Chld/Childhood Educ,M,4089
201909,946463,19140,Pre-Early Chld/Childhood Educ, ,4089
201909,946463,15403,Pre-Early Chld/Childhood Educ, T R,4089
201909,946463,20139,Pre-Early Chld/Childhood Educ, ,4089
201909,946463,19918,Pre-Early Chld/Childhood Educ, T R,4089
201909,946472,18305,Undeclared,M,4090
201909,946472,17422,Undeclared,M W F,4090
201909,946472,17426,Undeclared,  W,4090
201909,946472,20365,Undeclared, T R,4090
201909,946472,18655,Undeclared, T R,4090
201909,946474,20064,Pre-Childhood/Special Educ,  W,4091
201909,946474,17422,Pre-Childhood/Special Educ,M W F,4091
201909,946474,17426,Pre-Childhood/Special Educ,  W,4091
201909,946474,12780,Pre-Childhood/Special Educ,M W F,4091
201909,946474,12802,Pre-Childhood/Special Educ,MTW F,4091
201909,946475,12579,Political Science, T R,4092
201909,946475,17433,Political Science,M W F,4092
201909,946475,17437,Political Science, T,4092
201909,946475,12900,Political Science,M W,4092
201909,946475,13494,Political Science,M W,4092
201909,946490,19497,Biology,M W F,4093
201909,946490,16516,Biology,  R,4093
201909,946490,16894,Biology, T R,4093
201909,946490,18240,Biology, T R,4093
201909,946490,12977,Biology,M W,4093
201909,946491,12001,Sociology, T R,4094
201909,946491,18305,Sociology,M,4094
201909,946491,19450,Sociology, T R,4094
201909,946491,12919,Sociology,M W F,4094
201909,946491,20065,Sociology,M,4094
201909,946500,19571,Pre-Childhood/Special Educ, T R,4095
201909,946500,20139,Pre-Childhood/Special Educ, ,4095
201909,946500,17433,Pre-Childhood/Special Educ,M W F,4095
201909,946500,17434,Pre-Childhood/Special Educ, T,4095
201909,946500,19926,Pre-Childhood/Special Educ, T R,4095
201909,946500,20147,Pre-Childhood/Special Educ,M   F,4095
201909,946504,20139,Pre-Accounting, ,4096
201909,946504,19086,Pre-Accounting,M W,4096
201909,946504,14804,Pre-Accounting,M W F,4096
201909,946504,20016,Pre-Accounting,M W,4096
201909,946504,17960,Pre-Accounting, T R,4096
201909,946504,20609,Pre-Accounting, ,4096
201909,946505,15394,Psychology, T R,4097
201909,946505,20139,Psychology, ,4097
201909,946505,17993,Psychology,M W F,4097
201909,946505,17999,Psychology,  W,4097
201909,946505,14109,Psychology, T R,4097
201909,946505,20065,Psychology,M,4097
201909,946527,12994,Sociology,M W,4098
201909,946527,20544,Sociology, T R,4098
201909,946527,20545,Sociology, T R,4098
201909,946527,19345,Sociology, T R,4098
201909,946527,19347,Sociology, T R,4098
201909,946552,12413,Biology, T R,4099
201909,946552,20064,Biology,  W,4099
201909,946552,16105,Biology,  R,4099
201909,946552,16931,Biology,M W F,4099
201909,946552,20357,Biology,M W F,4099
201909,946554,19481,Political Science,M W F,4100
201909,946554,19483,Political Science, T R,4100
201909,946554,18707,Political Science,M W F,4100
201909,946554,20454,Political Science, T R,4100
201909,946555,18305,Biology,M,4101
201909,946555,16523,Biology,  R,4101
201909,946555,19085,Biology,M W F,4101
201909,946555,12195,Biology,M W F,4101
201909,946555,19392,Biology, T R,4101
201909,946556,20139,Philosophy, ,4102
201909,946556,19509,Philosophy,  W,4102
201909,946556,20581,Philosophy,M W F,4102
201909,946556,18935,Philosophy,M W F,4102
201909,946556,12919,Philosophy,M W F,4102
201909,946565,19960,Spanish,  W,4103
201909,946565,20451,Spanish,M   F,4103
201909,946565,20453,Spanish,M W F,4103
201909,946565,18042,Spanish, T R,4103
201909,946565,20452,Spanish, T R,4103
201909,946598,12413,Biology, T R,4104
201909,946598,16517,Biology,  R,4104
201909,946598,12072,Biology,M W F,4104
201909,946598,14759,Biology, T R,4104
201909,946598,20613,Biology,M W,4104
201909,946612,20139,Psychology, ,4105
201909,946612,17433,Psychology,M W F,4105
201909,946612,17434,Psychology, T,4105
201909,946612,18618,Psychology, T R,4105
201909,946612,12919,Psychology,M W F,4105
201909,946618,16518,Biology,  R,4106
201909,946618,14143,Biology,M W F,4106
201909,946618,14087,Biology,M W F,4106
201909,946618,15377,Biology, T R,4106
201909,946618,20139,Biology, ,4106
201909,946618,20412,Biology,M W F,4106
201909,946642,18073,Communication,M W,4107
201909,946642,20495,Communication, T R,4107
201909,946642,19426,Communication, T R,4107
201909,946642,12984,Communication,M W,4107
201909,946643,12220,Communication, T R,4108
201909,946643,16689,Communication,M W,4108
201909,946643,18312,Communication,  R,4108
201909,946643,20139,Communication, ,4108
201909,946643,20364,Communication, T R,4108
201909,946643,17433,Communication,M W F,4108
201909,946643,17434,Communication, T,4108
201909,946657,20064,Biochemistry,  W,4109
201909,946657,16280,Biochemistry, T R,4109
201909,946657,18920,Biochemistry, T,4109
201909,946657,14397,Biochemistry, T R,4109
201909,946657,16798,Biochemistry,  R,4109
201909,946657,14628,Biochemistry, ,4109
201909,946680,12577,Political Science,M W F,4110
201909,946680,19481,Political Science,M W F,4110
201909,946680,19483,Political Science, T R,4110
201909,946691,14759,Psychology, T R,4111
201909,946691,18670,Psychology,  F,4111
201909,946691,17514,Psychology,  W F,4111
201909,946691,19352,Psychology,  W,4111
201909,946691,12974,Psychology, T,4111
201909,946735,20139,International Relations, ,4112
201909,946735,20447,International Relations, T R,4112
201909,946735,19661,International Relations,M W,4112
201909,946735,17960,International Relations, T R,4112
201909,946735,18540,International Relations,  W F,4112
201909,946771,14404,Geological Sciences,M W,4113
201909,946771,12072,Geological Sciences,M W F,4113
201909,946771,12630,Geological Sciences, T R,4113
201909,946771,18574,Geological Sciences, T R,4113
201909,946783,20619,Accounting, ,4114
201909,946783,18753,Accounting, T R,4114
201909,946783,18746,Accounting, T R,4114
201909,946783,16266,Accounting,M W F,4114
201909,946783,12151,Accounting,M W,4114
201909,946791,16142,Biochemistry, T R,4115
201909,946791,17822,Biochemistry, T R,4115
201909,946791,17958,Biochemistry,  F,4115
201909,946791,12208,Biochemistry,M W F,4115
201909,946791,12822,Biochemistry,M W,4115
201909,946809,17444,Psychology, T R,4116
201909,946809,17447,Psychology,  R,4116
201909,946809,12919,Psychology,M W F,4116
201909,946809,12984,Psychology,M W,4116
201909,946816,19987,Biochemistry,M W F,4117
201909,946816,16635,Biochemistry,M,4117
201909,946816,14072,Biochemistry,M W F,4117
201909,946832,20139,Pre-Business Administration, ,4118
201909,946832,15391,Pre-Business Administration,M W,4118
201909,946832,12899,Pre-Business Administration,M W,4118
201909,946832,18240,Pre-Business Administration, T R,4118
201909,946832,20609,Pre-Business Administration, ,4118
201909,946832,17499,Pre-Business Administration, T R,4118
201909,946838,18305,History,M,4119
201909,946838,18964,History, T R,4119
201909,946838,19080,History, T R,4119
201909,946838,20421,History,M W,4119
201909,946838,18742,History, T R,4119
201909,946880,15394,Pre-Business Administration, T R,4120
201909,946880,20139,Pre-Business Administration, ,4120
201909,946880,12789,Pre-Business Administration,MTWR,4120
201909,946880,18935,Pre-Business Administration,M W F,4120
201909,946880,17499,Pre-Business Administration, T R,4120
201909,946881,20056,Pre-Childhood/Special Educ,M W,4121
201909,946881,19569,Pre-Childhood/Special Educ, T,4121
201909,946881,20509,Pre-Childhood/Special Educ, T R,4121
201909,946881,12600,Pre-Childhood/Special Educ,  W F,4121
201909,946881,20388,Pre-Childhood/Special Educ,  R,4121
201909,946881,17438,Pre-Childhood/Special Educ, T R,4121
201909,946881,19570,Pre-Childhood/Special Educ,M W,4121
201909,946917,16621,Chemistry, T,4122
201909,946917,17847,Chemistry,M   F,4122
201909,946917,20468,Chemistry, ,4122
201909,946917,15416,Chemistry,M W,4122
201909,946917,20139,Chemistry, ,4122
201909,946917,12676,Chemistry, ,4122
201909,946917,15983,Chemistry,M W F,4122
201909,946938,18305,Biology,M,4123
201909,946938,20120,Biology, T R,4123
201909,946938,18655,Biology, T R,4123
201909,946938,12984,Biology,M W,4123
201909,946976,18946,Business Administration,  R,4124
201909,946976,17438,Business Administration, T R,4124
201909,946976,12172,Business Administration, T R,4124
201909,946976,18756,Business Administration,M W,4124
201909,946976,18754,Business Administration,M W,4124
201909,946976,20020,Business Administration, T R,4124
201909,946993,14404,"English, Adol Educ: English",M W,4125
201909,946993,20508,"English, Adol Educ: English", T R,4125
201909,946993,20062,"English, Adol Educ: English",M W,4125
201909,946993,20466,"English, Adol Educ: English",M W,4125
201909,947037,20139,Music, ,4126
201909,947037,20446,Music, T R,4126
201909,947037,12846,Music,M W,4126
201909,947037,12847,Music, T R,4126
201909,947037,14421,Music,M,4126
201909,947037,18290,Music, ,4126
201909,947037,19662,Music,M W,4126
201909,947037,19462,Music, T R,4126
201909,947037,15374,Music,M W,4126
201909,947040,12001,Geography, T R,4127
201909,947040,17953,Geography,  R,4127
201909,947040,17950,Geography,M W F,4127
201909,947040,20369,Geography, T,4127
201909,947040,20420,Geography, T R,4127
201909,947040,19634,Geography,M W,4127
201909,947101,15247,Communication,  W F,4128
201909,947101,20064,Communication,  W,4128
201909,947101,13113,Communication, ,4128
201909,947101,17514,Communication,  W F,4128
201909,947104,12582,Psychology, T R,4129
201909,947104,20504,Psychology,M W,4129
201909,947104,15958,Psychology, T R,4129
201909,947104,19349,Psychology, T R,4129
201909,947111,20591,Philosophy, T,4130
201909,947111,19414,Philosophy, T R,4130
201909,947111,14113,Philosophy,M W F,4130
201909,947111,19352,Philosophy,  W,4130
201909,947111,20385,Philosophy, T R,4130
201909,947114,19570,Pre-Economics,M W,4131
201909,947114,12730,Pre-Economics, T R,4131
201909,947114,17966,Pre-Economics,M W,4131
201909,947114,19373,Pre-Economics, T R,4131
201909,947139,20013,Pre-Economics, T R,4132
201909,947139,12747,Pre-Economics,M   F,4132
201909,947139,20521,Pre-Economics, T R,4132
201909,947139,20485,Pre-Economics, T R,4132
201909,947140,12001,Communication, T R,4133
201909,947140,12214,Communication,M W,4133
201909,947140,16582,Communication,M W F,4133
201909,947140,20140,Communication,M W,4133
201909,947141,18088,English, T R,4134
201909,947141,18096,English, T R,4134
201909,947141,20448,English, T R,4134
201909,947141,20014,English, T R,4134
201909,947141,17997,English,  W,4134
201909,947141,17993,English,M W F,4134
201909,947144,18312,Business Administration,  R,4135
201909,947144,20139,Business Administration, ,4135
201909,947144,20375,Business Administration,M   F,4135
201909,947144,17964,Business Administration,M W,4135
201909,947144,20485,Business Administration, T R,4135
201909,947144,12149,Business Administration, T R,4135
201909,947161,18583,Pre-Childhood/Special Educ,M W F,4136
201909,947161,20143,Pre-Childhood/Special Educ, T,4136
201909,947161,12750,Pre-Childhood/Special Educ, T R,4136
201909,947161,17950,Pre-Childhood/Special Educ,M W F,4136
201909,947161,17953,Pre-Childhood/Special Educ,  R,4136
201909,947183,15709,Childhood/Special Education, T R,4137
201909,947183,15714,Childhood/Special Education, T R,4137
201909,947183,12592,Childhood/Special Education,M W,4137
201909,947183,14114,Childhood/Special Education, T R,4137
